job_key,snapshot_date_key,country_key,role_key,search_term,query_page,query_result_position,estimated_job_count
de-5816408358,20260910,de,DA,data analyst,5,205,302
de-5816415778,20260910,de,BI,BI analyst,1,14,21
de-5816491278,20260910,de,DA,datenanalyst,1,21,30
de-5821137355,20260910,de,DA,data analyst,5,204,302
de-5821322166,20260910,de,DA,data analyst,5,203,302
de-5825713005,20260910,de,DA,data analyst,5,202,302
de-5825713188,20260910,de,DA,data analyst,5,201,302
de-5825767190,20260910,de,DA,data analyst,4,200,302
de-5825806283,20260910,de,DA,data analyst,4,199,302
de-5829292588,20260910,de,DA,data analyst,4,198,302
de-5830637305,20260910,de,BI,BI analyst,1,13,21
de-5830637305,20260910,de,DA,data analyst,4,197,302
de-5830749157,20260910,de,DA,data analyst,4,196,302
de-5831313567,20260910,de,DA,data analyst,4,195,302
de-5831968659,20260910,de,DA,data analyst,4,194,302
de-5832180650,20260910,de,DA,data analyst,4,193,302
de-5832194729,20260910,de,DA,data analyst,4,192,302
de-5833425456,20260910,de,DA,data analyst,4,191,302
de-5833592056,20260910,de,DA,data analyst,4,190,302
de-5833598668,20260910,de,DA,data analyst,4,189,302
de-5833618547,20260910,de,DA,data analyst,4,188,302
de-5833647960,20260910,de,DA,data analyst,4,187,302
de-5833708491,20260910,de,DA,data analyst,4,186,302
de-5834385116,20260910,de,DA,data analyst,4,185,302
de-5834806004,20260910,de,BI,BI analyst,1,12,21
de-5834806004,20260910,de,DA,data analyst,4,184,302
de-5835180910,20260910,de,BI,BI analyst,1,11,21
de-5835234446,20260910,de,BI,BI analyst,1,10,21
de-5835557994,20260910,de,BI,BI analyst,1,9,21
de-5835557994,20260910,de,DA,data analyst,4,183,302
de-5835783804,20260910,de,DA,data analyst,4,182,302
de-5835794982,20260910,de,DA,data analyst,4,181,302
de-5838216392,20260910,de,DA,data analyst,4,180,302
de-5838375932,20260910,de,DA,data analyst,4,179,302
de-5838745256,20260910,de,DA,data analyst,4,178,302
de-5840262921,20260910,de,DA,data analyst,4,177,302
de-5840355044,20260910,de,DA,data analyst,4,176,302
de-5840508797,20260910,de,DA,data analyst,4,175,302
de-5841890799,20260910,de,DA,data analyst,4,174,302
de-5841997634,20260910,de,DA,data analyst,4,173,302
de-5842039733,20260910,de,DA,data analyst,4,172,302
de-5842047732,20260910,de,DA,data analyst,4,171,302
de-5842729684,20260910,de,DA,data analyst,4,170,302
de-5843240583,20260910,de,DA,data analyst,4,169,302
de-5843300954,20260910,de,DA,data analyst,4,168,302
de-5844198313,20260910,de,BI,BI analyst,1,8,21
de-5844372604,20260910,de,DA,data analyst,4,167,302
de-5845778274,20260910,de,DA,data analyst,4,166,302
de-5845897971,20260910,de,DA,data analyst,4,165,302
de-5847068515,20260910,de,DA,data analyst,4,164,302
de-5847435609,20260910,de,DA,datenanalyst,1,20,30
de-5847626132,20260910,de,DA,data analyst,4,163,302
de-5847687462,20260910,de,DA,data analyst,4,162,302
de-5847722529,20260910,de,DA,data analyst,4,161,302
de-5848032631,20260910,de,DA,data analyst,4,160,302
de-5848115620,20260910,de,BI,BI analyst,1,7,21
de-5848115620,20260910,de,DA,data analyst,4,159,302
de-5848128975,20260910,de,BI,business intelligence analyst,1,11,14
de-5848232080,20260910,de,DA,data analyst,4,158,302
de-5848345509,20260910,de,DA,data analyst,4,157,302
de-5848496731,20260910,de,DA,data analyst,4,156,302
de-5848533692,20260910,de,DA,data analyst,4,155,302
de-5848586738,20260910,de,DA,data analyst,4,154,302
de-5849082736,20260910,de,DA,datenanalyst,1,19,30
de-5849251398,20260910,de,DA,data analyst,4,153,302
de-5849325391,20260910,de,DA,data analyst,4,152,302
de-5849585787,20260910,de,DA,data analyst,3,150,302
de-5849585790,20260910,de,DA,data analyst,4,151,302
de-5849769507,20260910,de,DA,data analyst,3,149,302
de-5849808301,20260910,de,DA,data analyst,3,148,302
de-5850001762,20260910,de,DA,data analyst,3,147,302
de-5850159030,20260910,de,DA,data analyst,3,146,302
de-5850417363,20260910,de,DA,data analyst,3,145,302
de-5850731785,20260910,de,DA,data analyst,3,144,302
de-5851307364,20260910,de,DA,data analyst,3,143,302
de-5851313135,20260910,de,DA,data analyst,3,142,302
de-5851326698,20260910,de,DA,data analyst,3,141,302
de-5851345939,20260910,de,DA,datenanalyst,1,18,30
de-5851395837,20260910,de,DA,data analyst,3,140,302
de-5852577992,20260910,de,DA,data analyst,3,139,302
de-5852710200,20260910,de,DA,datenanalyst,1,17,30
de-5853561751,20260910,de,DA,datenanalyst,1,16,30
de-5853565462,20260910,de,DA,data analyst,3,138,302
de-5853565462,20260910,de,DA,datenanalyst,1,15,30
de-5853722616,20260910,de,DA,data analyst,3,137,302
de-5854367551,20260910,de,DA,data analyst,3,136,302
de-5854367552,20260910,de,DA,data analyst,3,135,302
de-5854422641,20260910,de,DA,data analyst,3,134,302
de-5854692629,20260910,de,DA,data analyst,3,133,302
de-5854821554,20260910,de,DA,data analyst,3,132,302
de-5855327520,20260910,de,DA,data analyst,3,131,302
de-5855434419,20260910,de,DA,data analyst,3,130,302
de-5855591218,20260910,de,BI,business intelligence analyst,1,10,14
de-5855591218,20260910,de,DA,data analyst,3,129,302
de-5855599314,20260910,de,DA,data analyst,3,128,302
de-5856084517,20260910,de,DA,data analyst,3,127,302
de-5856263806,20260910,de,DA,datenanalyst,1,14,30
de-5856263876,20260910,de,BI,BI analyst,1,6,21
de-5856263876,20260910,de,DA,data analyst,3,126,302
de-5856676532,20260910,de,DA,data analyst,3,125,302
de-5856974440,20260910,de,DA,data analyst,3,124,302
de-5857113284,20260910,de,DA,data analyst,3,123,302
de-5857315270,20260910,de,DA,data analyst,3,122,302
de-5857319234,20260910,de,DA,data analyst,3,121,302
de-5857805575,20260910,de,DA,data analyst,3,120,302
de-5857993681,20260910,de,DA,data analyst,3,119,302
de-5858169364,20260910,de,DA,data analyst,3,118,302
de-5858186004,20260910,de,DA,data analyst,3,117,302
de-5858237375,20260910,de,DA,data analyst,3,116,302
de-5858241214,20260910,de,DA,data analyst,3,112,302
de-5858241215,20260910,de,DA,data analyst,3,111,302
de-5858241216,20260910,de,DA,data analyst,3,113,302
de-5858241217,20260910,de,DA,data analyst,3,110,302
de-5858241220,20260910,de,DA,data analyst,3,114,302
de-5858241222,20260910,de,DA,data analyst,3,107,302
de-5858241224,20260910,de,DA,data analyst,3,109,302
de-5858241225,20260910,de,DA,data analyst,3,105,302
de-5858241230,20260910,de,DA,data analyst,3,108,302
de-5858241232,20260910,de,DA,data analyst,3,115,302
de-5858241233,20260910,de,DA,data analyst,3,106,302
de-5858241234,20260910,de,DA,data analyst,2,97,302
de-5858241235,20260910,de,DA,data analyst,2,99,302
de-5858241236,20260910,de,DA,data analyst,3,102,302
de-5858241237,20260910,de,DA,data analyst,2,98,302
de-5858241238,20260910,de,DA,data analyst,3,104,302
de-5858241239,20260910,de,DA,data analyst,2,100,302
de-5858241240,20260910,de,DA,data analyst,3,103,302
de-5858241241,20260910,de,DA,data analyst,2,96,302
de-5858241243,20260910,de,DA,data analyst,2,95,302
de-5858241244,20260910,de,DA,data analyst,2,94,302
de-5858241247,20260910,de,DA,data analyst,3,101,302
de-5858242933,20260910,de,BI,business intelligence analyst,1,9,14
de-5858265769,20260910,de,DA,data analyst,2,93,302
de-5858329815,20260910,de,DA,data analyst,2,92,302
de-5858487962,20260910,de,DA,datenanalyst,1,13,30
de-5858577600,20260910,de,BI,business intelligence analyst,1,8,14
de-5858577600,20260910,de,DA,data analyst,2,91,302
de-5858661082,20260910,de,DA,data analyst,2,90,302
de-5858728979,20260910,de,DA,data analyst,2,89,302
de-5858838387,20260910,de,DA,data analyst,2,88,302
de-5858907192,20260910,de,BI,business intelligence analyst,1,7,14
de-5858907192,20260910,de,DA,data analyst,2,87,302
de-5859138453,20260910,de,DA,data analyst,2,86,302
de-5859138618,20260910,de,DA,data analyst,2,85,302
de-5859165714,20260910,de,DA,data analyst,2,84,302
de-5859654609,20260910,de,DA,data analyst,2,81,302
de-5859654610,20260910,de,DA,data analyst,2,83,302
de-5859654611,20260910,de,DA,data analyst,2,82,302
de-5859871991,20260910,de,DA,data analyst,2,80,302
de-5859890717,20260910,de,DA,data analyst,2,79,302
de-5859891409,20260910,de,DA,data analyst,2,78,302
de-5860576256,20260910,de,DA,data analyst,2,77,302
de-5861202126,20260910,de,DA,data analyst,2,76,302
de-5861225956,20260910,de,DA,datenanalyst,1,12,30
de-5862103183,20260910,de,DA,data analyst,2,75,302
de-5862118873,20260910,de,DA,data analyst,2,74,302
de-5862125839,20260910,de,DA,datenanalyst,1,11,30
de-5863094623,20260910,de,DA,data analyst,2,73,302
de-5863612058,20260910,de,DA,data analyst,2,72,302
de-5863811463,20260910,de,DA,data analyst,2,71,302
de-5864593761,20260910,de,DA,data analyst,2,70,302
de-5864751829,20260910,de,DA,data analyst,2,69,302
de-5864752337,20260910,de,DA,data analyst,2,68,302
de-5865132455,20260910,de,DA,data analyst,2,67,302
de-5867004154,20260910,de,DA,data analyst,2,66,302
de-5867128805,20260910,de,DA,data analyst,2,65,302
de-5867197926,20260910,de,DA,data analyst,2,64,302
de-5867276716,20260910,de,DA,data analyst,2,63,302
de-5867307429,20260910,de,DA,data analyst,2,62,302
de-5868154596,20260910,de,BI,BI analyst,1,5,21
de-5868154596,20260910,de,DA,data analyst,2,61,302
de-5868544356,20260910,de,DA,data analyst,2,60,302
de-5868892953,20260910,de,DA,data analyst,2,59,302
de-5869067487,20260910,de,DA,data analyst,2,58,302
de-5869098548,20260910,de,DA,datenanalyst,1,10,30
de-5869114486,20260910,de,DA,data analyst,2,57,302
de-5869149600,20260910,de,DA,datenanalyst,1,9,30
de-5869212189,20260910,de,DA,data analyst,2,56,302
de-5869245425,20260910,de,BI,business intelligence analyst,1,6,14
de-5869477484,20260910,de,BA,business analyst,5,250,922
de-5869545707,20260910,de,BA,business analyst,5,249,922
de-5869551157,20260910,de,BA,business analyst,5,248,922
de-5869665493,20260910,de,BA,business analyst,5,247,922
de-5869911785,20260910,de,BA,business analyst,5,246,922
de-5869911804,20260910,de,BA,business analyst,5,245,922
de-5869912761,20260910,de,BA,business analyst,5,244,922
de-5869922266,20260910,de,BA,business analyst,5,243,922
de-5869940907,20260910,de,BA,business analyst,5,242,922
de-5869977676,20260910,de,BA,business analyst,5,241,922
de-5870222007,20260910,de,BA,business analyst,5,240,922
de-5870222049,20260910,de,BA,business analyst,5,238,922
de-5870222082,20260910,de,BA,business analyst,5,239,922
de-5870222099,20260910,de,BA,business analyst,5,236,922
de-5870222121,20260910,de,BA,business analyst,5,237,922
de-5870222306,20260910,de,BA,business analyst,5,229,922
de-5870222309,20260910,de,BA,business analyst,5,233,922
de-5870222311,20260910,de,BA,business analyst,5,230,922
de-5870222312,20260910,de,BA,business analyst,5,231,922
de-5870222313,20260910,de,BA,business analyst,5,232,922
de-5870222315,20260910,de,BA,business analyst,5,235,922
de-5870222316,20260910,de,BA,business analyst,5,234,922
de-5870222323,20260910,de,BA,business analyst,5,228,922
de-5870460928,20260910,de,DA,data analyst,2,55,302
de-5870466679,20260910,de,BA,business analyst,5,227,922
de-5870557331,20260910,de,BA,business analyst,5,226,922
de-5870609930,20260910,de,BA,business analyst,5,225,922
de-5870610068,20260910,de,DA,data analyst,2,54,302
de-5870610138,20260910,de,BA,business analyst,5,224,922
de-5870636941,20260910,de,BA,business analyst,5,223,922
de-5870673286,20260910,de,BA,business analyst,5,222,922
de-5870692683,20260910,de,DA,data analyst,2,53,302
de-5870692683,20260910,de,DA,datenanalyst,1,8,30
de-5870692692,20260910,de,BA,business analyst,5,221,922
de-5870692904,20260910,de,DA,data analyst,2,52,302
de-5870695330,20260910,de,DA,data analyst,2,51,302
de-5870751059,20260910,de,BA,business analyst,5,220,922
de-5870755630,20260910,de,BA,business analyst,5,219,922
de-5870764188,20260910,de,DA,datenanalyst,1,7,30
de-5870766278,20260910,de,BA,business analyst,5,218,922
de-5870800132,20260910,de,BA,business analyst,5,217,922
de-5870800132,20260910,de,DA,data analyst,1,50,302
de-5871008983,20260910,de,BA,business analyst,5,216,922
de-5871070053,20260910,de,DA,data analyst,1,49,302
de-5871120602,20260910,de,DA,data analyst,1,48,302
de-5871120602,20260910,de,DA,datenanalyst,1,6,30
de-5871135186,20260910,de,BA,business analyst,5,215,922
de-5871235380,20260910,de,BA,business analyst,5,214,922
de-5871265665,20260910,de,BA,business analyst,5,213,922
de-5871337708,20260910,de,DA,data analyst,1,47,302
de-5871367684,20260910,de,BA,business analyst,5,212,922
de-5871367727,20260910,de,BA,business analyst,5,211,922
de-5871403440,20260910,de,BA,business analyst,5,210,922
de-5871405313,20260910,de,BA,business analyst,5,209,922
de-5871407493,20260910,de,DA,data analyst,1,46,302
de-5871419093,20260910,de,BA,business analyst,5,208,922
de-5871420857,20260910,de,DA,data analyst,1,45,302
de-5871426380,20260910,de,DA,data analyst,1,44,302
de-5871509571,20260910,de,BA,business analyst,5,207,922
de-5871768323,20260910,de,DA,data analyst,1,43,302
de-5871983352,20260910,de,BA,business analyst,5,206,922
de-5872106832,20260910,de,BA,business analyst,5,205,922
de-5872119603,20260910,de,BA,business analyst,5,204,922
de-5872119603,20260910,de,BI,business intelligence analyst,1,5,14
de-5872128372,20260910,de,BA,business analyst,5,203,922
de-5872133269,20260910,de,BA,business analyst,5,202,922
de-5872133872,20260910,de,BA,business analyst,5,201,922
de-5872135025,20260910,de,BA,business analyst,4,200,922
de-5872141470,20260910,de,BA,business analyst,4,199,922
de-5872142852,20260910,de,BA,business analyst,4,198,922
de-5872143059,20260910,de,BA,business analyst,4,197,922
de-5872145888,20260910,de,BA,business analyst,4,196,922
de-5872157565,20260910,de,BA,business analyst,4,195,922
de-5872158455,20260910,de,BA,business analyst,4,194,922
de-5872158617,20260910,de,BA,business analyst,4,193,922
de-5872158981,20260910,de,BA,business analyst,4,192,922
de-5872159873,20260910,de,BA,business analyst,4,191,922
de-5872189453,20260910,de,DA,data analyst,1,42,302
de-5872196310,20260910,de,DA,data analyst,1,41,302
de-5872671396,20260910,de,BA,business analyst,4,190,922
de-5872711289,20260910,de,BA,business analyst,4,189,922
de-5872718161,20260910,de,BA,business analyst,4,188,922
de-5872836336,20260910,de,BA,business analyst,4,187,922
de-5872868991,20260910,de,BA,business analyst,4,182,922
de-5872869000,20260910,de,BA,business analyst,4,180,922
de-5872869002,20260910,de,BA,business analyst,4,179,922
de-5872869003,20260910,de,BA,business analyst,4,186,922
de-5872869023,20260910,de,BA,business analyst,4,181,922
de-5872869036,20260910,de,BA,business analyst,4,183,922
de-5872869040,20260910,de,BA,business analyst,4,185,922
de-5872869043,20260910,de,BA,business analyst,4,184,922
de-5872869055,20260910,de,BA,business analyst,4,176,922
de-5872869059,20260910,de,BA,business analyst,4,177,922
de-5872869064,20260910,de,BA,business analyst,4,178,922
de-5872869306,20260910,de,BA,business analyst,4,175,922
de-5872869315,20260910,de,BA,business analyst,4,173,922
de-5872869318,20260910,de,BA,business analyst,4,174,922
de-5872869319,20260910,de,BA,business analyst,4,172,922
de-5872869321,20260910,de,BA,business analyst,4,171,922
de-5872869322,20260910,de,DA,data analyst,1,39,302
de-5872869324,20260910,de,BA,business analyst,4,170,922
de-5872869325,20260910,de,BA,business analyst,4,168,922
de-5872869326,20260910,de,BA,business analyst,4,169,922
de-5872869343,20260910,de,DA,data analyst,1,40,302
de-5872869345,20260910,de,BA,business analyst,4,167,922
de-5872869345,20260910,de,DA,data analyst,1,38,302
de-5872960651,20260910,de,DA,datenanalyst,1,5,30
de-5873154482,20260910,de,BA,business analyst,4,166,922
de-5873208726,20260910,de,BA,business analyst,4,165,922
de-5873216272,20260910,de,BA,business analyst,4,164,922
de-5873219567,20260910,de,BI,BI analyst,1,4,21
de-5873634548,20260910,de,BA,business analyst,4,163,922
de-5873635208,20260910,de,BA,business analyst,4,162,922
de-5873635871,20260910,de,DA,datenanalyst,1,4,30
de-5873685422,20260910,de,DA,datenanalyst,1,3,30
de-5873693491,20260910,de,BA,business analyst,4,161,922
de-5873774782,20260910,de,BA,business analyst,4,160,922
de-5873883176,20260910,de,BA,business analyst,4,158,922
de-5873883183,20260910,de,BA,business analyst,4,159,922
de-5873883186,20260910,de,BA,business analyst,4,157,922
de-5873883245,20260910,de,DA,data analyst,1,37,302
de-5873890700,20260910,de,BA,business analyst,4,156,922
de-5873913366,20260910,de,BA,business analyst,4,155,922
de-5874059885,20260910,de,BA,business analyst,4,154,922
de-5874076520,20260910,de,BA,business analyst,4,153,922
de-5874132105,20260910,de,BA,business analyst,4,152,922
de-5874179170,20260910,de,BA,business analyst,4,151,922
de-5874180482,20260910,de,BA,business analyst,3,149,922
de-5874180500,20260910,de,BA,business analyst,3,150,922
de-5874180910,20260910,de,DA,data analyst,1,36,302
de-5874185176,20260910,de,BA,business analyst,3,148,922
de-5874188083,20260910,de,BA,business analyst,3,147,922
de-5874189820,20260910,de,BA,business analyst,3,146,922
de-5874196276,20260910,de,BA,business analyst,3,145,922
de-5874196401,20260910,de,BA,business analyst,3,144,922
de-5874196424,20260910,de,BA,business analyst,3,143,922
de-5874306062,20260910,de,BA,business analyst,3,142,922
de-5874367707,20260910,de,BA,business analyst,3,141,922
de-5874368305,20260910,de,BA,business analyst,3,140,922
de-5874369278,20260910,de,BA,business analyst,3,139,922
de-5875138197,20260910,de,BA,business analyst,3,137,922
de-5875138215,20260910,de,BA,business analyst,3,138,922
de-5875138234,20260910,de,BA,business analyst,3,136,922
de-5875147926,20260910,de,DA,datenanalyst,1,2,30
de-5875148561,20260910,de,BA,business analyst,3,135,922
de-5875150140,20260910,de,BA,business analyst,3,134,922
de-5875150496,20260910,de,BA,business analyst,3,133,922
de-5875162957,20260910,de,DA,data analyst,1,35,302
de-5875166021,20260910,de,BA,business analyst,3,132,922
de-5875167516,20260910,de,BA,business analyst,3,131,922
de-5875170019,20260910,de,BA,business analyst,3,130,922
de-5875170573,20260910,de,BA,business analyst,3,129,922
de-5875209008,20260910,de,DA,data analyst,1,34,302
de-5875270653,20260910,de,BA,business analyst,3,128,922
de-5875287821,20260910,de,DA,data analyst,1,33,302
de-5875381675,20260910,de,DA,data analyst,1,32,302
de-5875381683,20260910,de,DA,data analyst,1,30,302
de-5875381696,20260910,de,DA,data analyst,1,31,302
de-5875381698,20260910,de,BA,business analyst,3,127,922
de-5875381708,20260910,de,BA,business analyst,3,125,922
de-5875381714,20260910,de,BA,business analyst,3,126,922
de-5875381717,20260910,de,BA,business analyst,3,124,922
de-5875504554,20260910,de,BA,business analyst,3,123,922
de-5875504554,20260910,de,DA,data analyst,1,29,302
de-5875565825,20260910,de,DA,data analyst,1,28,302
de-5875662187,20260910,de,DA,data analyst,1,27,302
de-5875663654,20260910,de,DA,data analyst,1,26,302
de-5875663682,20260910,de,BI,BI analyst,1,3,21
de-5875663682,20260910,de,BA,business analyst,3,122,922
de-5875663682,20260910,de,BI,business intelligence analyst,1,4,14
de-5875663682,20260910,de,DA,data analyst,1,25,302
de-5875663912,20260910,de,DA,data analyst,1,24,302
de-5875664506,20260910,de,BA,business analyst,3,121,922
de-5875665035,20260910,de,BA,business analyst,3,120,922
de-5875669932,20260910,de,DA,data analyst,1,23,302
de-5875711732,20260910,de,DA,data analyst,1,22,302
de-5875726333,20260910,de,BA,business analyst,3,119,922
de-5875726648,20260910,de,DA,data analyst,1,21,302
de-5875729373,20260910,de,BA,business analyst,3,118,922
de-5875730775,20260910,de,BA,business analyst,3,117,922
