job_key,country_code,job_id,role_family,search_term,query_page,query_result_position,estimated_job_count,collected_at_utc,snapshot_date
es-5840003172,es,5840003172,Data Analyst,analista de datos,1,11,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5840004496,es,5840004496,Business Analyst,business analyst,2,62,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5840008267,es,5840008267,Business Analyst,business analyst,2,61,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5840008880,es,5840008880,Data Analyst,data analyst,2,62,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5841410469,es,5841410469,Business Analyst,business analyst,2,60,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5841477025,es,5841477025,Data Analyst,analista de datos,1,8,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5841477028,es,5841477028,Data Analyst,analista de datos,1,9,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5841477029,es,5841477029,Data Analyst,data analyst,2,61,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5841477041,es,5841477041,Data Analyst,analista de datos,1,10,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5841481504,es,5841481504,Business Analyst,business analyst,2,59,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5841483165,es,5841483165,Business Analyst,business analyst,2,58,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5841483670,es,5841483670,Business Analyst,business analyst,2,57,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5842845523,es,5842845523,Data Analyst,data analyst,2,60,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5842845776,es,5842845776,Data Analyst,data analyst,2,59,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5842845804,es,5842845804,Data Analyst,data analyst,2,58,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5842846465,es,5842846465,Data Analyst,data analyst,2,56,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5842846466,es,5842846466,Data Analyst,data analyst,2,57,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5842846655,es,5842846655,Data Analyst,data analyst,2,55,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5844045073,es,5844045073,Data Analyst,data analyst,2,54,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5845483674,es,5845483674,Data Analyst,data analyst,2,53,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5845483714,es,5845483714,Business Analyst,business analyst,2,56,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5846288432,es,5846288432,Business Analyst,business analyst,2,55,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5846295281,es,5846295281,BI Analyst,analista BI,1,3,8,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5846566085,es,5846566085,Business Analyst,business analyst,2,54,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5846566085,es,5846566085,Data Analyst,data analyst,2,52,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5846769007,es,5846769007,Business Analyst,business analyst,2,53,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5847858891,es,5847858891,Business Analyst,business analyst,2,52,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5847858891,es,5847858891,Data Analyst,data analyst,2,51,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5847928313,es,5847928313,Business Analyst,business analyst,2,51,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5847928313,es,5847928313,Data Analyst,data analyst,1,50,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5848696994,es,5848696994,BI Analyst,analista BI,1,2,8,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5849310743,es,5849310743,Business Analyst,business analyst,1,50,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5849364519,es,5849364519,Business Analyst,business analyst,1,49,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5849618350,es,5849618350,Business Analyst,business analyst,1,48,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5849618350,es,5849618350,Data Analyst,data analyst,1,49,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5849713446,es,5849713446,Data Analyst,data analyst,1,48,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5850719036,es,5850719036,Business Analyst,business analyst,1,47,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5850719037,es,5850719037,Data Analyst,analista de datos,1,6,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5850719041,es,5850719041,Data Analyst,analista de datos,1,7,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5852180548,es,5852180548,Business Analyst,business analyst,1,46,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5852211253,es,5852211253,Data Analyst,data analyst,1,47,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5852212327,es,5852212327,Data Analyst,data analyst,1,46,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5853440777,es,5853440777,Data Analyst,data analyst,1,45,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5853440938,es,5853440938,Business Analyst,business analyst,1,45,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5853441056,es,5853441056,Business Analyst,analista de negocio,1,2,8,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5853441347,es,5853441347,Data Analyst,data analyst,1,44,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5853441702,es,5853441702,Data Analyst,data analyst,1,43,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5854610741,es,5854610741,Business Analyst,business analyst,1,44,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5854612154,es,5854612154,Data Analyst,data analyst,1,42,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5855789317,es,5855789317,Business Analyst,business analyst,1,43,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5855789317,es,5855789317,BI Analyst,business intelligence analyst,1,1,6,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5855789317,es,5855789317,Data Analyst,data analyst,1,41,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5856423548,es,5856423548,BI Analyst,BI analyst,1,2,12,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5856423548,es,5856423548,Data Analyst,data analyst,1,40,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5856690559,es,5856690559,Data Analyst,analista de datos,1,5,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5857251291,es,5857251291,Business Analyst,business analyst,1,42,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5857251293,es,5857251293,Business Analyst,business analyst,1,41,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5857298502,es,5857298502,Data Analyst,data analyst,1,39,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5857315544,es,5857315544,Business Analyst,business analyst,1,40,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5858021855,es,5858021855,Business Analyst,business analyst,1,39,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5858022178,es,5858022178,Business Analyst,business analyst,1,38,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5858113036,es,5858113036,Business Analyst,business analyst,1,37,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5859470325,es,5859470325,BI Analyst,analista BI,1,1,8,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5859470325,es,5859470325,Data Analyst,analista de datos,1,4,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5859470328,es,5859470328,Business Analyst,business analyst,1,36,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5859470330,es,5859470330,Data Analyst,analista de datos,1,3,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5859486123,es,5859486123,Data Analyst,data analyst,1,38,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860792312,es,5860792312,Data Analyst,data analyst,1,37,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860793667,es,5860793667,Business Analyst,business analyst,1,35,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860876076,es,5860876076,Business Analyst,business analyst,1,34,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860876260,es,5860876260,Business Analyst,business analyst,1,33,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860876510,es,5860876510,Business Analyst,business analyst,1,32,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860876693,es,5860876693,Business Analyst,business analyst,1,31,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860876702,es,5860876702,Business Analyst,business analyst,1,30,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860876784,es,5860876784,Data Analyst,data analyst,1,36,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860876791,es,5860876791,Data Analyst,data analyst,1,35,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860877226,es,5860877226,Business Analyst,business analyst,1,29,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5860877511,es,5860877511,Data Analyst,data analyst,1,34,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5861953952,es,5861953952,Data Analyst,data analyst,1,33,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5862004925,es,5862004925,Business Analyst,business analyst,1,28,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5862803275,es,5862803275,Data Analyst,data analyst,1,32,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5863094494,es,5863094494,Data Analyst,data analyst,1,31,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5863165497,es,5863165497,Business Analyst,business analyst,1,27,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5863165538,es,5863165538,Data Analyst,data analyst,1,30,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5863173131,es,5863173131,Business Analyst,business analyst,1,26,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5863174231,es,5863174231,Data Analyst,data analyst,1,29,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5864029874,es,5864029874,Business Analyst,business analyst,1,24,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5864029875,es,5864029875,Business Analyst,business analyst,1,25,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5865208293,es,5865208293,Business Analyst,business analyst,1,23,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5866597031,es,5866597031,Business Analyst,business analyst,1,22,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5866702428,es,5866702428,Business Analyst,business analyst,1,21,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5866704344,es,5866704344,Business Analyst,business analyst,1,20,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5866754797,es,5866754797,Data Analyst,analista de datos,1,2,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5867624531,es,5867624531,Business Analyst,business analyst,1,17,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5867624534,es,5867624534,Business Analyst,business analyst,1,19,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5867624537,es,5867624537,Business Analyst,business analyst,1,18,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5867624580,es,5867624580,Business Analyst,business analyst,1,16,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5868522660,es,5868522660,Data Analyst,data analyst,1,28,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5868522682,es,5868522682,Business Analyst,business analyst,1,15,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5868523115,es,5868523115,Data Analyst,data analyst,1,27,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5868523147,es,5868523147,Business Analyst,business analyst,1,14,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5868523535,es,5868523535,Data Analyst,data analyst,1,26,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5868523889,es,5868523889,Business Analyst,business analyst,1,13,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5868523893,es,5868523893,Data Analyst,data analyst,1,25,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5868545064,es,5868545064,Business Analyst,business analyst,1,12,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869595049,es,5869595049,Data Analyst,data analyst,1,24,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869595148,es,5869595148,Data Analyst,data analyst,1,23,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869595194,es,5869595194,Business Analyst,business analyst,1,10,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869595232,es,5869595232,Business Analyst,business analyst,1,11,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869595355,es,5869595355,Data Analyst,data analyst,1,22,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869595514,es,5869595514,Data Analyst,data analyst,1,21,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869596412,es,5869596412,Business Analyst,business analyst,1,9,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869596703,es,5869596703,Data Analyst,data analyst,1,20,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869596957,es,5869596957,Data Analyst,data analyst,1,19,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869620929,es,5869620929,Data Analyst,data analyst,1,18,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5869800024,es,5869800024,Data Analyst,data analyst,1,17,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870124651,es,5870124651,Data Analyst,data analyst,1,16,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870124759,es,5870124759,Business Analyst,business analyst,1,8,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870227666,es,5870227666,Data Analyst,analista de datos,1,1,29,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870227709,es,5870227709,Business Analyst,business analyst,1,7,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870237059,es,5870237059,Data Analyst,data analyst,1,15,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870237775,es,5870237775,Business Analyst,analista de negocio,1,1,8,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870238152,es,5870238152,Business Analyst,business analyst,1,6,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870238555,es,5870238555,Business Analyst,business analyst,1,5,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870238555,es,5870238555,Data Analyst,data analyst,1,14,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870238699,es,5870238699,Data Analyst,data analyst,1,13,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870239214,es,5870239214,Data Analyst,data analyst,1,12,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870239690,es,5870239690,Data Analyst,data analyst,1,11,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870239815,es,5870239815,Business Analyst,business analyst,1,4,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5870528418,es,5870528418,BI Analyst,BI analyst,1,1,12,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871053623,es,5871053623,Data Analyst,data analyst,1,10,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871053764,es,5871053764,Data Analyst,data analyst,1,9,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871053865,es,5871053865,Business Analyst,business analyst,1,3,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871053922,es,5871053922,Data Analyst,data analyst,1,7,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871053973,es,5871053973,Data Analyst,data analyst,1,8,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871053976,es,5871053976,Data Analyst,data analyst,1,6,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871054219,es,5871054219,Data Analyst,data analyst,1,4,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871054262,es,5871054262,Data Analyst,data analyst,1,5,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871277020,es,5871277020,Business Analyst,business analyst,1,2,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871535777,es,5871535777,Data Analyst,data analyst,1,3,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871536068,es,5871536068,Business Analyst,business analyst,1,1,174,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871678533,es,5871678533,Data Analyst,data analyst,1,2,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
es-5871678935,es,5871678935,Data Analyst,data analyst,1,1,183,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5210480123,gb,5210480123,BI Analyst,BI analyst,1,39,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5663621960,gb,5663621960,BI Analyst,business intelligence analyst,1,38,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5748978694,gb,5748978694,BI Analyst,BI analyst,1,38,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5761909402,gb,5761909402,BI Analyst,business intelligence analyst,1,37,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5780349070,gb,5780349070,BI Analyst,business intelligence analyst,1,36,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5795609519,gb,5795609519,BI Analyst,BI analyst,1,37,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5795617519,gb,5795617519,BI Analyst,BI analyst,1,36,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5802870387,gb,5802870387,BI Analyst,BI analyst,1,35,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5810688125,gb,5810688125,BI Analyst,business intelligence analyst,1,35,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5812625608,gb,5812625608,BI Analyst,business intelligence analyst,1,34,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5814771693,gb,5814771693,BI Analyst,BI analyst,1,34,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5816502339,gb,5816502339,BI Analyst,business intelligence analyst,1,33,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5816506157,gb,5816506157,BI Analyst,business intelligence analyst,1,32,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5820085655,gb,5820085655,BI Analyst,business intelligence analyst,1,31,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5822578744,gb,5822578744,BI Analyst,BI analyst,1,33,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5827485642,gb,5827485642,BI Analyst,BI analyst,1,32,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5828022787,gb,5828022787,BI Analyst,BI analyst,1,31,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5828402671,gb,5828402671,BI Analyst,BI analyst,1,30,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5829404077,gb,5829404077,BI Analyst,business intelligence analyst,1,30,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5829818220,gb,5829818220,BI Analyst,business intelligence analyst,1,29,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5835737479,gb,5835737479,BI Analyst,business intelligence analyst,1,28,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5838730541,gb,5838730541,BI Analyst,business intelligence analyst,1,27,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5839572817,gb,5839572817,BI Analyst,business intelligence analyst,1,26,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5840649326,gb,5840649326,BI Analyst,BI analyst,1,29,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5843072790,gb,5843072790,BI Analyst,BI analyst,1,28,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5845658880,gb,5845658880,BI Analyst,business intelligence analyst,1,25,38,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5846046384,gb,5846046384,BI Analyst,BI analyst,1,27,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
gb-5847255298,gb,5847255298,BI Analyst,BI analyst,1,26,39,2026-09-05T11:16:04.638996+00:00,2026-09-05
